dataset,column,demo_group,data_category,assigned_role,pin,unit,used_in_views,dtype,fill_pct,n_distinct,numeric_pct,note,field_explanation
fisheries,previous_fasli_year,Crop/Activity,Land/Survey,dim,,,,int64,100.0,467,100.0,,Previous Fasli Year — fisheries operational field
fisheries,price_per_liter,Benefit/Amount,HSD Oil Subsidy,measure,,,,int64,100.0,595,100.0,,Price per liter
fisheries,production_capacity,Produce/Qty,Aquaculture/Farm,measure,,,,int64,100.0,120,100.0,,Production capacity (MT/year)
fisheries,production_obtained,Produce/Qty,Aquaculture/Farm,measure,,,,int64,100.0,120,100.0,,Actual production obtained
fisheries,production_value,Produce/Qty,Aquaculture/Farm,measure,,,,int64,100.0,589,100.0,,Production value (INR)
fisheries,purchased_by_aadhaar_ref_id,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Purchaser Aadhaar reference
fisheries,purchased_by_mobile_no,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Purchased By Mobile No — fisheries operational field
fisheries,purchased_quantity,Produce/Qty,HSD Oil Subsidy,measure,,,,int64,100.0,119,100.0,,Quantity purchased (litres)
fisheries,rate_of_subsidy,Benefit/Amount,General,measure,,,,int64,100.0,21,100.0,,Payment/financial field
fisheries,ration_card_number,Identity,Fisher Identity,excluded_pii,,,,str,100.0,626,0.0,Identity: personal identifier,Ration card number
fisheries,rc_status,Status,General,dim,,,,str,100.0,3,0.0,,Status field
fisheries,registered_district,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Geographic field
fisheries,registered_mandal,Geography,Geographic,dim,,,,str,100.0,25,0.0,,Geographic field
fisheries,registered_secretariat_code,Geography,Geographic,dim,,,,int64,100.0,626,100.0,,Geographic field
fisheries,registration_authority,Identity,General,excluded_pii,,,,str,100.0,10,0.0,Identity: not a demographic attribute,Registration Authority — fisheries operational field
fisheries,registration_no,Identity,General,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Registration No — fisheries operational field
fisheries,rejected_datetime,Status,Application/Workflow,dim,,,,str,100.0,505,0.0,,Date/timestamp
fisheries,remaining_cultivation_land,Land,Land/Survey,measure,,,,float64,100.0,627,100.0,,Remaining cultivation land
fisheries,request_submitter_aadhaar_ref_id,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Aadhaar-related field
fisheries,resurvey_at_group,Land,General,measure,,,,int64,100.0,489,100.0,,Land/survey record field
fisheries,resurvey_status,Land,General,dim,,,,str,100.0,3,0.0,Land column holding a 3-value categorical (0.0% numeric) - re-roled to dim,Land/survey record field
fisheries,revenue_village,Geography,Fisher Identity,dim,,,,str,100.0,38,0.0,,Revenue village name
fisheries,revenue_village_old,Geography,Fisher Identity,dim,,,,str,100.0,38,0.0,,Geographic field
fisheries,secretariat,Geography,Geographic,dim,,,,str,100.0,10,0.0,,Secretariat name
fisheries,secretariat_code,Geography,Geographic,dim,,,,int64,100.0,626,100.0,,Secretariat code
fisheries,secretariat_id,Geography,Geographic,dim,,,,int64,100.0,626,100.0,,Secretariat ID
fisheries,secretariat_name,Geography,Geographic,dim,,,,str,100.0,120,0.0,,Secretariat name
fisheries,social_category,Identity,Fisher Identity,dim,,,,str,100.0,4,0.0,,Social category (SC/ST/BC/OC)
fisheries,social_category_certificate,Identity,Fisher Identity,dim,,,,str,100.0,4,0.0,,Caste certificate document
fisheries,species_id,Crop/Activity,Aquaculture/Farm,dim,,,,int64,100.0,488,100.0,,Species ID
fisheries,species_name,Crop/Activity,Aquaculture/Farm,dim,,,,str,100.0,5,0.0,,Species name (Vannamei/Tiger Prawn/IMC/Pangasius)
fisheries,species_type_id,Crop/Activity,Aquaculture/Farm,dim,,,,float64,100.0,626,100.0,,Identifier/key
fisheries,status,Status,General,dim,,,,str,100.0,3,0.0,,Record status
fisheries,sub_caste,Identity,Fisher Identity,dim,,,,str,100.0,4,0.0,,Sub-caste
fisheries,subsidy_amount,Benefit/Amount,HSD Oil Subsidy,measure,,,,float64,100.0,627,100.0,,Subsidy amount (INR)
fisheries,such_activity,Crop/Activity,General,dim,,,,str,100.0,10,0.0,,Such Activity — fisheries operational field
fisheries,survey_doorno,Land,General,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Land/survey record field
fisheries,survey_farm_village,Geography,Fisher Identity,dim,,,,str,100.0,38,0.0,,Farm/aquaculture field
fisheries,survey_locality,Land,Geographic,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Land/survey record field
fisheries,survey_lpm_status,Land,Land/Survey,dim,,,,str,100.0,3,0.0,Land column holding a 3-value categorical (0.0% numeric) - re-roled to dim,Land/survey record field
fisheries,survey_number,Land,Land/Survey,excluded_nonnumeric,,,,str,100.0,627,0.0,Land column only 0.0% numeric - not usable as a measure,Land survey number
fisheries,survey_pincode,Geography,Geographic,dim,,,,str,100.0,10,100.0,,Land/survey record field
fisheries,survey_type,Land,General,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Land/survey record field
fisheries,survey_village,Geography,Fisher Identity,dim,,,,str,100.0,38,0.0,,Land/survey record field
fisheries,temp_status,Status,General,dim,,,,str,100.0,3,0.0,,Status field
fisheries,total_amount,Benefit/Amount,Payment/Banking,measure,,,,float64,100.0,627,100.0,,Total amount
fisheries,total_cultivation_land,Land,Land/Survey,measure,,,,float64,100.0,343,100.0,,Total cultivation land area
fisheries,total_extent_hatchery,Land,Aquaculture/Farm,measure,,,,float64,100.0,407,100.0,,Total extent of hatchery
fisheries,transaction_status,Status,General,dim,,,,str,100.0,3,0.0,,Status field
fisheries,transfer_ownership_type,Land,General,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Transfer Ownership Type — fisheries operational field
fisheries,vessel_id,Crop/Activity,Vessel/Boat,dim,,,,int64,100.0,477,100.0,,Vessel/boat ID
fisheries,vessel_license_no,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,10,0.0,,Vessel license number
fisheries,vessel_license_renewed_date,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,475,0.0,,Vessel license renewal date
fisheries,vessel_license_valid_upto,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,500,0.0,,Vessel license valid up to
fisheries,vessel_mfid_number,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,10,0.0,,Vessel MFID (Marine Fisheries ID) number
fisheries,vessel_name,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,119,0.0,,Vessel name
fisheries,vessel_owner_aadhar_ref_id,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Vessel owner Aadhaar reference
fisheries,vessel_owner_bank_account_name,Bank/DBT,Vessel/Boat,excluded_bank,,,,int64,100.0,120,100.0,Bank/DBT group — payment-instrument PII,Vessel owner bank account name
fisheries,vessel_owner_bank_account_number,Bank/DBT,Vessel/Boat,excluded_bank,,,,str,100.0,10,100.0,Bank/DBT group — payment-instrument PII,Vessel owner bank account number
fisheries,vessel_owner_bank_details,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,10,0.0,,Vessel owner bank details
fisheries,vessel_owner_bank_ifsc_code,Bank/DBT,Vessel/Boat,excluded_bank,,,,str,100.0,10,0.0,Bank/DBT group — payment-instrument PII,Vessel owner bank IFSC code
fisheries,vessel_owner_dob,Identity,Fisher Identity,excluded_pii,,,,str,100.0,499,0.0,Identity: personal identifier,Vessel owner date of birth
fisheries,vessel_owner_father_name,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Vessel owner father name
fisheries,vessel_owner_mobile_no,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Vessel owner mobile
fisheries,vessel_owner_name,Crop/Activity,Fisher Identity,dim,,,,str,100.0,120,0.0,,Vessel owner name
fisheries,vessel_owner_ration_card_number,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Vessel owner ration card
fisheries,vessel_reg_no,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,10,0.0,,Vessel registration number
fisheries,vessel_reg_num,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,10,0.0,,Vessel registration number
fisheries,vessel_status,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,3,0.0,,Vessel active status
fisheries,vessel_type,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,10,0.0,,Vessel type (Mechanized/Motorized/Traditional)
fisheries,vessel_update_date,Crop/Activity,Vessel/Boat,dim,,,,str,100.0,504,0.0,,Vessel/boat field
fisheries,vfa_aadhar_ref_id,Identity,Fisher Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Aadhaar-related field
fisheries,village,Geography,Fisher Identity,dim,,,,str,100.0,38,0.0,,Village name
fisheries,village_code,Geography,Fisher Identity,dim,,,,int64,100.0,38,100.0,,Village code
fisheries,village_code_old,Geography,Fisher Identity,dim,,,,int64,100.0,625,100.0,,Geographic field
fisheries,village_name,Geography,Fisher Identity,dim,,,,str,100.0,38,0.0,,Village name
fisheries,village_ward_name,Geography,Fisher Identity,dim,,,,str,100.0,10,0.0,,Geographic field
fisheries,water_body_district,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Inland water body field
fisheries,water_body_habitation_name,Geography,Inland Water Body,dim,,,,str,100.0,10,0.0,,Inland water body field
fisheries,water_body_license_district_id,Geography,Geographic,dim,,,,int64,100.0,13,100.0,,Inland water body field
fisheries,water_body_license_district_name,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Inland water body field
fisheries,wbdcode,Geography,General,dim,,,,int64,100.0,494,100.0,,Wbdcode — fisheries operational field
fisheries,wbdcode_old,Geography,General,dim,,,,int64,100.0,487,100.0,,Wbdcode Old — fisheries operational field
fisheries,wbmcode,Geography,General,dim,,,,int64,100.0,476,100.0,,Wbmcode — fisheries operational field
fisheries,wbmcode_old,Geography,General,dim,,,,int64,100.0,484,100.0,,Wbmcode Old — fisheries operational field
fisheries,wbvcode,Geography,General,dim,,,,int64,100.0,489,100.0,,Wbvcode — fisheries operational field
fisheries,wbvcode_old,Geography,General,dim,,,,int64,100.0,475,100.0,,Wbvcode Old — fisheries operational field
horticulture_apmip,ACCOUNTNO,Bank/DBT,Banking/Payment,excluded_bank,,,,str,100.0,567,100.0,Bank/DBT group — payment-instrument PII,Bank account number
horticulture_apmip,AREA,Land,General,measure,,,,float64,100.0,362,100.0,,Area (acres/hectares)
horticulture_apmip,AadharFlag,Identity,Farmer Identity,excluded_pii,,,,str,100.0,1,0.0,Identity: personal identifier,Aadhaar verification flag
horticulture_apmip,Administrative_Sanction_Check,Benefit/Amount,Proceedings/Orders,dim,,,,str,100.0,10,0.0,Benefit/Amount column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Administrative Sanction Check — Horticulture/MIP operational field
horticulture_apmip,BALANCE_AMOUNT_TO_RELEASE,Benefit/Amount,Financial/Subsidy,measure,,,view6_horti_pipeline,float64,100.0,307,100.0,,Balance to release
horticulture_apmip,BENEFICIARYBANKNAME,Identity,Banking/Payment,excluded_pii,,,,str,100.0,119,0.0,Identity: personal identifier,Beneficiary bank name
horticulture_apmip,BENEFICIARYBRANCHNAME,Identity,Banking/Payment,excluded_pii,,,,str,100.0,120,0.0,Identity: personal identifier,Beneficiary branch name
horticulture_apmip,BENEFICIARYMOBILE,Identity,Farmer Identity,excluded_pii,,,,str,100.0,567,100.0,Identity: personal identifier,Beneficiary details field
horticulture_apmip,Bank,Bank/DBT,Banking/Payment,excluded_bank,,,,str,100.0,7,0.0,Bank/DBT group — payment-instrument PII,Bank name
horticulture_apmip,Branch,Bank/DBT,Banking/Payment,excluded_bank,,,,str,100.0,23,0.0,Bank/DBT group — payment-instrument PII,Branch name
horticulture_apmip,Branch_Name,Bank/DBT,Banking/Payment,excluded_bank,,,,str,100.0,23,0.0,Bank/DBT group — payment-instrument PII,Branch name
horticulture_apmip,CDistrict_Id,Geography,Geographic,dim,,,,int64,100.0,13,100.0,,District geographic field
horticulture_apmip,CHabitation_Id,Geography,Geographic,dim,,,,int64,100.0,566,100.0,,Habitation geographic field
horticulture_apmip,CMandal_Id,Geography,Geographic,dim,,,,int64,100.0,448,100.0,,Mandal geographic field
horticulture_apmip,CPanchayat_Id,Geography,Farmer Identity,dim,,,,int64,100.0,566,100.0,,Panchayat geographic field
horticulture_apmip,CROPCATEGORY,Crop/Activity,Farmer Identity,dim,,,,str,100.0,10,0.0,,Crop/horticulture field
horticulture_apmip,CROPNAME,Crop/Activity,Crop/Horticulture,dim,commodity,,view6_horti_pipeline,str,100.0,10,0.0,,Crop/horticulture field
horticulture_apmip,CROPTYPE,Crop/Activity,Crop/Horticulture,dim,,,,str,100.0,10,0.0,,Crop/horticulture field
horticulture_apmip,CRYFWD_FIN_YEAR,Crop/Activity,Temporal,dim,,,,int64,100.0,436,100.0,,Cryfwd Fin Year — Horticulture/MIP operational field
horticulture_apmip,CVillage_Id,Geography,Farmer Identity,dim,,,,int64,100.0,566,100.0,,Village geographic field
horticulture_apmip,Caste,Identity,Farmer Identity,dim,,,,str,100.0,4,0.0,,Caste category
horticulture_apmip,Category,Identity,Farmer Identity,dim,caste,,view1_scheme_benefits; view6_horti_pipeline,str,100.0,4,0.0,,Social category (SC/ST/BC/OC)
horticulture_apmip,Cost_per_Hectare,Land,Financial/Subsidy,measure,,,,float64,100.0,566,100.0,,Cost per hectare
horticulture_apmip,Crop,Crop/Activity,Crop/Horticulture,dim,,,,str,100.0,10,0.0,,Crop name
horticulture_apmip,Crop_Code,Crop/Activity,Crop/Horticulture,dim,,,,float64,100.0,565,100.0,,Crop code
horticulture_apmip,Crop_Description,Crop/Activity,Crop/Horticulture,dim,,,,str,100.0,10,0.0,,Crop description
horticulture_apmip,Crop_Season,Crop/Activity,Crop/Horticulture,dim,,,,str,100.0,2,0.0,,Crop season (Kharif/Rabi/Summer)
horticulture_apmip,Crop_Type,Crop/Activity,Crop/Horticulture,dim,,,,str,100.0,10,0.0,,Crop type (Fruit/Vegetable/Spice/Flower/Medicinal)
horticulture_apmip,Crop_Type_Code,Crop/Activity,Crop/Horticulture,dim,,,,float64,100.0,565,100.0,,Crop type code
horticulture_apmip,DDAMOUNT,Benefit/Amount,Financial/Subsidy,measure,,,,int64,100.0,541,100.0,,DD amount
horticulture_apmip,DDAmountRemitted,Benefit/Amount,Financial/Subsidy,measure,,,,int64,100.0,540,100.0,,DD amount remitted
horticulture_apmip,DDBRANCH,Bank/DBT,Banking/Payment,excluded_bank,,,,str,100.0,10,0.0,Bank/DBT group — payment-instrument PII,DD branch
horticulture_apmip,DEBITABLEAMOUNT,Benefit/Amount,Financial/Subsidy,measure,,,,int64,100.0,528,100.0,,Debitable amount
horticulture_apmip,DEBITABLE_ACCOUNT,Bank/DBT,Banking/Payment,excluded_bank,,,,int64,100.0,99,100.0,Bank/DBT group — payment-instrument PII,Debitable account number
horticulture_apmip,DEBITABLE_IFSCCODE,Bank/DBT,Banking/Payment,excluded_bank,,,,str,100.0,10,0.0,Bank/DBT group — payment-instrument PII,Debitable IFSC
horticulture_apmip,DISTRICT,Geography,Geographic,dim,district,,view1_scheme_benefits; view6_horti_pipeline,str,100.0,12,0.0,,District geographic field
horticulture_apmip,DISTRICT_HQ,Geography,Geographic,dim,,,,str,100.0,10,0.0,,District geographic field
horticulture_apmip,DefferedPayment,Benefit/Amount,Banking/Payment,dim,,,,str,100.0,10,0.0,Benefit/Amount column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Defferedpayment — Horticulture/MIP operational field
horticulture_apmip,District_Code,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,District code
horticulture_apmip,District_description,Geography,Geographic,dim,,,,str,100.0,12,0.0,,District name/description
horticulture_apmip,District_id,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,District ID
horticulture_apmip,DrySurveyLL,Land,Land/Survey,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Land survey field
horticulture_apmip,DrySurveyNo,Land,Land/Survey,excluded_nonnumeric,,,,str,100.0,567,0.0,Land column only 0.0% numeric - not usable as a measure,Dry land survey number
horticulture_apmip,Dry_Land,Land,Land/Survey,measure,,,,float64,100.0,218,100.0,,Dry land area
horticulture_apmip,EXTENT,Land,Land/Survey,measure,landholding,acres,view1_scheme_benefits,float64,100.0,362,100.0,,Extent of land
horticulture_apmip,EXTN_AADHARNO,Identity,Farmer Identity,key_aadhaar,aadhaar,,view1_scheme_benefits; view6_horti_pipeline,str,100.0,567,100.0,,Aadhaar number (external reference)
horticulture_apmip,EligiblePercent,Status,Financial/Subsidy,dim,,,,int64,100.0,19,100.0,,Eligible subsidy percentage
horticulture_apmip,ExtMore5Acres,Land,General,measure,,,,float64,100.0,380,100.0,,Extmore5Acres — Horticulture/MIP operational field
horticulture_apmip,FINANCIAL_YEAR,Crop/Activity,Temporal,dim,,,,int64,100.0,427,100.0,,Financial year
horticulture_apmip,FIVSTATUS,Status,Audit/Status,dim,,,,str,100.0,3,0.0,,FIV status
horticulture_apmip,FamilyAAdharno,Identity,Farmer Identity,excluded_pii,,,,str,100.0,567,100.0,Identity: personal identifier,Family Aadhaar number
horticulture_apmip,Farmer_DOB,Identity,Farmer Identity,excluded_pii,,,,str,100.0,559,0.0,Identity: personal identifier,Farmer date of birth
